Video Time;Neutral;Happy;Sad;Angry;Surprised;Scared;Disgusted;Contempt;Valence;Arousal
03:59,4;0,4928183;0,004926608;0,4728436;0,006297917;0;0;0,003402728;0;-0,467917;0,4115005
03:59,5;0,4877868;0,004251865;0,4847569;0,00585774;0;0;0,003042803;0;-0,480505;0,4102073
03:59,6;0,4831952;0,003814108;0,4954892;0,005551685;0;0;0,002706977;0;-0,491675;0,4079027
03:59,6;0,479276;0,003357904;0,5059454;0,005175302;0;0;0,002419842;0;-0,5025876;0,407
03:59,7;0,4761939;0,002937391;0,5137877;0,004736896;0;0;0,00215194;0;-0,5108503;0,4067041
03:59,8;0,4733961;0,002715871;0,5217782;0,004256789;0;0;0,001894895;0;-0,5190623;0,4067041
03:59,8;0,4711059;0,003023526;0,5280703;0,003952534;0;0;0,001719455;0;-0,5250468;0,4087748
03:59,9;0,4700658;0,003258481;0,5287993;0,00363247;0;0;0,001557264;0;-0,5255408;0,423191
04:00,0;0,4709555;0,004091926;0,5246427;0,003216309;0;0;0,001431574;0;-0,5205508;0,4317373
04:00,0;0,474182;0,005133289;0,5171727;0,00289464;0;0;0,001351578;0;-0,5120394;0,4366126
04:00,1;0,5002418;0,008211428;0,5026618;0,003584134;0;0;0,001527067;0;-0,4944503;0,4391948
04:00,2;0,521277;0,01091854;0,4895853;0,004521697;0;0;0,001721738;0;-0,4786668;0,4403692
04:00,2;0,5385429;0,01325851;0,475601;0,005575366;0;0;0,002031231;0;-0,4623425;0,4403692
04:00,3;0,5538177;0,01558569;0,4602174;0,00674041;0;0;0,002354397;0;-0,4446317;0,439722
04:00,4;0,564402;0,0175558;0,4492671;0,008032518;0;0;0,002814032;0;-0,4317113;0,4389745
04:00,4;0,5729075;0,01999472;0,4364681;0,009805292;0;0;0,003392613;0;-0,4164734;0,4382366
04:00,5;0,5830848;0,02355273;0,4185272;0,01094775;0;0;0,004039511;0;-0,3949745;0,437508
04:00,6;0,5915565;0,02687342;0,4040618;0,01160364;0;0;0,004507604;0;-0,3771884;0,4367886
04:00,6;0,5938051;0,0288694;0,4019524;0,01173786;0;0;0,004711288;0;-0,373083;0,436078
04:00,7;0,5990843;0,03076133;0,394288;0,01195614;0;0;0,004812976;0;-0,3635267;0,4353759
04:00,8;0,604772;0,03150688;0,3865573;0,01206562;0;0;0,004793004;0;-0,3550504;0,4339243
04:00,8;0,6072014;0,03127852;0,3823769;0,0117642;0;0;0,004785027;0;-0,3510984;0,4318936
04:00,9;0,6124327;0,03106408;0,3752069;0,01159132;0;0;0,004816146;0;-0,3441429;0,4297121
04:01,0;0,6182119;0,03106955;0,3684656;0,01126542;0;0;0,004901139;0;-0,337396;0,4282415
04:01,0;0,6197145;0,03069158;0,3655195;0,01098138;0;0;0,005004791;0;-0,3348279;0,4260033
04:01,1;0,6211581;0,02996679;0,3609539;0,01045704;0;0;0,005151555;0;-0,3309871;0,4228624
04:01,2;0,6198513;0,02937095;0,3598566;0,01033883;0;0;0,005447167;0;-0,3304856;0,4200731
04:01,2;0,6205522;0,02880467;0,3547262;0,01005683;0;0;0,005653038;0;-0,3259215;0,4176058
04:01,3;0,6214423;0,02921176;0,3479819;0,00983377;0;0;0,005901536;0;-0,3187701;0,4154306
04:01,4;0,6207069;0,02914697;0,3425952;0,009879315;0;0;0,00633039;0;-0,3134483;0,4135205
04:01,4;0,6171783;0,02910849;0,3423274;0,01035781;0;0;0,00679498;0;-0,3132189;0,4118508
04:01,5;0,6148351;0,02904705;0,33996;0,01089714;0;0;0,007314561;0;-0,310913;0,4103981
04:01,6;0,6148787;0,02897147;0,335751;0,01153469;0;0;0,007661299;0;-0,3067795;0,4091425
04:01,6;0,6143588;0,02900754;0,3334402;0,01196108;0;0;0,007966693;0;-0,3044327;0,4080632
04:01,7;0,6134855;0,0291833;0,3316387;0,01229598;0;0;0,008178665;0;-0,3024554;0,4071427
04:01,8;0,6150195;0,02978415;0,3281407;0,01277233;0;0;0,008173484;0;-0,2983566;0,4063651
04:01,8;0,6166151;0,03049067;0,3250133;0,01311557;0;0;0,00807683;0;-0,2945226;0,4057165
04:01,9;0,616495;0,03119094;0,3258131;0,0135562;0;0;0,007930807;0;-0,2946222;0,4040349
04:02,0;0,6169688;0,03232101;0,3262813;0,01399558;0;0;0,007701476;0;-0,2939603;0,4014369
04:02,0;0,6156285;0,03277817;0,3283979;0,01447855;0;0;0,007595775;0;-0,2956197;0,3991772
04:02,1;0,6124498;0,03308756;0,3347824;0,01504799;0;0;0,007496291;0;-0,3016948;0,3976328
04:02,2;0,6118087;0,03346653;0,336509;0,01535437;0;0;0,007327015;0;-0,3030425;0,3969795
04:02,2;0,6105806;0,03403335;0,3387795;0,01566897;0;0;0,007100706;0;-0,3047462;0,3969795
04:02,3;0,6124231;0,03486578;0,33485;0,01593369;0;0;0,007051272;0;-0,2999842;0,3969795
04:02,4;0,6115013;0,03607947;0,3353903;0,01598741;0;0;0,007080405;0;-0,2993108;0,3969795
04:02,4;0,6095858;0,03722761;0,3360538;0,01617779;0;0;0,007358591;0;-0,2988262;0,4094446
04:02,5;0,6057622;0,03826703;0,3394064;0,01634466;0;0;0,007649743;0;-0,3011394;0,424298
04:02,5;0,6042324;0,0393873;0,3397258;0,01635462;0;0;0,007974425;0;-0,3003385;0,4400916
04:02,6;0,6046194;0,0410094;0,3390338;0,0162112;0;0;0,008034647;0;-0,2980244;0,4432699
04:02,7;0,6070592;0,04286335;0,3367715;0,01619902;0;0;0,007964741;0;-0,2939081;0,4432699
04:02,7;0,6139502;0,04462775;0,3281716;0,01595165;0;0;0,007852022;0;-0,2835439;0,4423534
04:02,8;0,6215799;0,04621454;0,3183705;0,01575861;0;0;0,007708901;0;-0,2721559;0,4409806
04:02,9;0,6291449;0,04787214;0,3087846;0,01545978;0;0;0,007379619;0;-0,2609125;0,440354
04:02,9;0,6365314;0,04934395;0,2986904;0,0154185;0;0;0,007394986;0;-0,2493465;0,440354
04:03,0;0,6422164;0,05008982;0,2894619;0,01519551;0;0;0,007286291;0;-0,2393721;0,4472922
04:03,1;0,643829;0,0508315;0,2855301;0,01504532;0;0;0,00703143;0;-0,2346987;0,4577003
04:03,1;0,6448035;0,05140125;0,2816697;0,01498959;0;0;0,006793257;0;-0,2302685;0,4698106
04:03,2;0,6450185;0,05132321;0,2772509;0,01498128;0;0;0,006755518;0;-0,2259277;0,4825392
04:03,3;0,6430202;0,05112239;0,2765042;0,01521252;0;0;0,006726453;0;-0,2253818;0,4952449
04:03,3;0,6430597;0,05049602;0,2723102;0,01545745;0;0;0,006819419;0;-0,2218142;0,5075426
04:03,4;0,6416592;0,05031298;0,2716155;0,01566309;0;0;0,006777452;0;-0,2213025;0,519249
04:03,5;0,6405094;0,05022148;0,2709821;0,01567063;0;0;0,006644176;0;-0,2207606;0,5302621
04:03,5;0,6420894;0,05027656;0,2669408;0,01567687;0;0;0,006449186;0;-0,2166642;0,5404982
04:03,6;0,642767;0,0507376;0,2634876;0,01570546;0;0;0,006283295;0;-0,21275;0,5499445
04:03,7;0,6418751;0,05128608;0,2615254;0,01570567;0;0;0,006159832;0;-0,2102393;0,5586575
04:03,7;0,6424421;0,05167641;0,2569891;0,01577301;0;0;0,006002669;0;-0,2053127;0,566653
04:03,8;0,6434593;0,05220199;0,2523111;0,01576172;0;0;0,005859697;0;-0,2001092;0,5728354
04:03,9;0,6433868;0,05210086;0,2499303;0,01577407;0;0;0,005753926;0;-0,1978294;0,5783586
04:03,9;0,6451401;0,05231225;0,2439298;0,01566986;0;0;0,005687433;0;-0,1916175;0,5783586
04:04,0;0,6456126;0,05228763;0,2385333;0,01564169;0;0;0,005768674;0;-0,1862457;0,5780842
04:04,1;0,6487975;0,05194577;0,2308576;0,01593277;0;0;0,005862166;0;-0,1789118;0,5768929
04:04,1;0,6541811;0,05175857;0,2225278;0,01632615;0;0;0,005883847;0;-0,1707692;0,5737356
04:04,2;0,6574061;0,05272755;0,2174194;0,01712532;0;0;0,005975171;0;-0,1646919;0,5699815
04:04,3;0,6602114;0,0524803;0,2118858;0,01760182;0;0;0,006098951;0;-0,1594055;0,5657052
04:04,3;0,6587797;0,05138258;0,2142925;0,0173084;0;0;0,005978382;0;-0,1629099;0,5598254
04:04,4;0,6513969;0,04977125;0,2283403;0,01650253;0;0;0,00573828;0;-0,1785691;0,5537944
04:04,5;0,6478517;0,04788996;0,237159;0,0158468;0;0;0,005534615;0;-0,189269;0,5474246
04:04,5;0,6503448;0,0457423;0,2361331;0,01576964;0;0;0,005449309;0;-0,1903908;0,5401474
04:04,6;0,6578725;0,04352554;0,229115;0,01597628;0;0;0,005335104;0;-0,1855894;0,532419
04:04,7;0,6669648;0,04132366;0,2208435;0,01645508;0;0;0,005200729;0;-0,1795198;0,5253813
04:04,7;0,6761339;0,03953077;0,2127668;0,01723565;0;0;0,005179287;0;-0,173236;0,519015
04:04,8;0,6817193;0,03832429;0,2094796;0,01746138;0;0;0,005137028;0;-0,1711553;0,5132605
04:04,9;0,6816263;0,03728891;0,2157872;0,01736289;0;0;0,005154511;0;-0,1784983;0,5080674
04:04,9;0,6764836;0,03603313;0,2274032;0,01704012;0;0;0,005136759;0;-0,1913701;0,5033844
04:05,0;0,6697678;0,03510795;0,2402956;0,01664103;0;0;0,005120639;0;-0,2051877;0,4991687
04:05,1;0,6628159;0,03485056;0,2530217;0,01608962;0;0;0,005006699;0;-0,2181711;0,4953787
04:05,1;0,6641551;0,03531621;0,2538035;0,01581474;0;0;0,004824345;0;-0,2184873;0,4908272
04:05,2;0,6690214;0,03544311;0,2488911;0,01613247;0;0;0,004606518;0;-0,213448;0,4868002
04:05,3;0,6742035;0,0356184;0,243331;0,01639397;0;0;0,004371082;0;-0,2077126;0,4836399
04:05,3;0,6787394;0,03564173;0,2380998;0,0166152;0;0;0,00415965;0;-0,2024581;0,4812571
04:05,4;0,6810405;0,03603987;0,2346773;0,01642909;0;0;0,004020978;0;-0,1986375;0,4795733
04:05,5;0,6816671;0,03674009;0,2330733;0,01616471;0;0;0,003895905;0;-0,1963332;0,478516
04:05,5;0,6842566;0,03765726;0,2290728;0,01572585;0;0;0,00377535;0;-0,1914155;0,4780178
04:05,6;0,6837795;0,03891547;0,2299322;0,01522526;0;0;0,003692034;0;-0,1910168;0,4780172
04:05,7;0,6833062;0,04006004;0,2303186;0,01477677;0;0;0,00360461;0;-0,1902586;0,4780172
04:05,7;0,6868154;0,04116332;0,2251221;0,01433128;0;0;0,003503198;0;-0,1839588;0,4873764
04:05,8;0,6907735;0,04219877;0,218963;0,01420574;0;0;0,003433662;0;-0,1767642;0,4873764
04:05,8;0,694223;0,04353238;0,2126439;0,0141914;0;0;0,003397438;0;-0,1691115;0,4864175
04:05,9;0,6991789;0,04573282;0,2063019;0,01427781;0;0;0,003292672;0;-0,1605691;0,4848267
04:06,0;0,7026855;0,04765307;0,2015309;0,01451078;0;0;0,003287237;0;-0,1538779;0,4826761
04:06,0;0,706639;0,04919952;0,1962684;0,01478053;0;0;0,003301667;0;-0,1470688;0,4811824
04:06,1;0,7122543;0,05071529;0,1891376;0,01503383;0;0;0,003338381;0;-0,1384223;0,4791247
04:06,2;0,7152795;0,0515313;0,1852333;0,01505803;0;0;0,003316674;0;-0,133702;0,4777172
04:06,2;0,7160085;0,05228615;0,1839862;0,015093;0;0;0,003245972;0;-0,1317;0,4768918
04:06,3;0,7163964;0,05335648;0,1828306;0,01527407;0;0;0,003189708;0;-0,1294741;0,4765859
04:06,4;0,7141808;0,05422564;0,1845852;0,0153604;0;0;0,003229393;0;-0,1303595;0,4765859
04:06,4;0,7113093;0,05470971;0,1866478;0,01566428;0;0;0,003294128;0;-0,1319381;0,4828787
04:06,5;0,707644;0,05552863;0,1896495;0,01597181;0;0;0,003406105;0;-0,1341208;0,4828787
04:06,6;0,7032343;0,05608617;0,1938006;0,01619387;0;0;0,003640857;0;-0,1377144;0,4817606
04:06,6;0,6990977;0,05685633;0,1980085;0,01661282;0;0;0,00387632;0;-0,1411521;0,4800245
04:06,7;0,6966733;0,05764978;0,2001387;0,01713834;0;0;0,004089966;0;-0,1424889;0,4777409
04:06,8;0,6921572;0,0577163;0,2050295;0,01774822;0;0;0,004355916;0;-0,1473132;0,4749742
04:06,8;0,6875325;0,05800194;0,2092033;0,01847138;0;0;0,004686234;0;-0,1512014;0,4721058
04:06,9;0,685831;0,05849457;0,2091111;0,01945641;0;0;0,005049636;0;-0,1506165;0,4693769
04:07,0;0,6830401;0,05886708;0,2116225;0,02068944;0;0;0,005304459;0;-0,1527554;0,4667805
04:07,0;0,680995;0,05983417;0,2117913;0,02243773;0;0;0,005612734;0;-0,1519572;0,4643078
04:07,1;0,6810015;0,06111681;0,2091802;0,02423108;0;0;0,005874501;0;-0,1480633;0,4618491
04:07,2;0,6795208;0,06209028;0,2091884;0,02559263;0;0;0,00615096;0;-0,1470981;0,4594591
04:07,2;0,6766585;0,0635227;0,2104545;0,02678753;0;0;0,006475056;0;-0,1469318;0,4571356
04:07,3;0,6757423;0,06548863;0,2099458;0,02774722;0;0;0,006718141;0;-0,1444572;0,4548765
04:07,4;0,6751852;0,06689303;0,2097996;0,02849051;0;0;0,006942733;0;-0,1429065;0,4526798
04:07,4;0,6728529;0,06875849;0,2115066;0,02943164;0;0;0,00716678;0;-0,1427481;0,4505432
04:07,5;0,6727688;0,07097384;0,2108454;0,03031764;0;0;0,007257299;0;-0,1398715;0,4484649
04:07,6;0,6710591;0,07230192;0,2144689;0,03078535;0;0;0,007137142;0;-0,142167;0,4464431
04:07,6;0,6707897;0,07328897;0,2161255;0,03089408;0;0;0,00691838;0;-0,1428366;0,4444757
04:07,7;0,6731748;0,0738671;0,2147354;0,03050883;0;0;0,006629193;0;-0,1408683;0,4425611
04:07,8;0,6726962;0,07385025;0,2165365;0,03040926;0;0;0,006319859;0;-0,1426863;0,4406976
04:07,8;0,6674071;0,07363211;0,2242261;0,03040002;0;0;0,006079676;0;-0,150594;0,4388835
04:07,9;0,6614234;0,07417492;0,2319505;0,02987113;0;0;0,005833413;0;-0,1577756;0,4371172
04:08,0;0,6564661;0,07400952;0,2383834;0,02921842;0;0;0,005536868;0;-0,1643738;0,4353971
04:08,0;0,6513278;0,07378003;0,2444775;0,02895248;0;0;0,005258602;0;-0,1706974;0,4337217
04:08,1;0,6504552;0,07382077;0,2443836;0,02835424;0;0;0,004935087;0;-0,1705629;0,4314291
04:08,2;0,6440396;0,07264342;0,2534761;0,02737783;0;0;0,004506635;0;-0,1808326;0,4293014
04:08,2;0,6408046;0,0714062;0,2588898;0,02615838;0;0;0,004087151;0;-0,1874836;0,4273284
04:08,3;0,6353157;0,07199398;0,2658888;0,02493516;0;0;0,003727783;0;-0,1938949;0,4254952
04:08,4;0,6325418;0,07392602;0,2659435;0,02350417;0;0;0,003401058;0;-0,1920175;0,423792
04:08,4;0,6310741;0,07811151;0,2625222;0,02174937;0;0;0,003097575;0;-0,1844107;0,4222091
04:08,5;0,6292552;0,08259486;0,2572124;0,01941931;0;0;0,002861789;0;-0,1746176;0,4207376
04:08,6;0,6281903;0,08557907;0,2499019;0,01683753;0;0;0,002657846;0;-0,1643228;0,4193674
04:08,6;0,6275994;0,08880351;0,2424132;0,01418304;0;0;0,002470463;0;-0,1536097;0,4180904
04:08,7;0,6257795;0,09157773;0,2357646;0,01194067;0;0;0,002331826;0;-0,1441868;0,4168989
04:08,8;0,6248009;0,09465524;0,2282253;0,00979853;0;0;0,002190697;0;-0,1335701;0,4157857
04:08,8;0,6251136;0,0979242;0,2195953;0,008040683;0;0;0,002061186;0;-0,1216711;0,4146229
04:08,9;0,6244953;0,1011022;0,2116791;0,006598193;0;0;0,001986524;0;-0,1105769;0,4134868
04:09,0;0,6251406;0,1043585;0,204029;0,005414484;0;0;0,001904945;0;-0,09967051;0,4123765
04:09,0;0,6254746;0,1066349;0,1980394;0,00444313;0;0;0,001828701;0;-0,09140448;0,4112912
04:09,1;0,6232137;0,1092109;0,1963461;0,003646038;0;0;0,001773193;0;-0,08713518;0,4102301
04:09,1;0,6213915;0,1125956;0,1964811;0,002991942;0;0;0,00167819;0;-0,08388553;0,4091924
04:09,2;0,6224045;0,1161888;0,1937681;0,00245519;0;0;0,001591165;0;-0,07757931;0,4081774
04:09,3;0,6247995;0,1178448;0,1908209;0,002014732;0;0;0,001523828;0;-0,07297605;0,4071844
04:09,3;0,6291736;0,11904;0,1866409;0,001653291;0;0;0,001485076;0;-0,06760089;0,4062126
04:09,4;0,6349773;0,1191602;0,1819376;0,001356692;0;0;0,001474512;0;-0,0627774;0,4052614
04:09,5;0,6403894;0,1187907;0,1780524;0,001113303;0;0;0,001506016;0;-0,05926171;0,4043302
04:09,5;0,6484714;0,1199755;0,173238;0,000913577;0;0;0,00152247;0;-0,05326246;0,4034182
04:09,6;0,6527081;0,1245179;0,1726384;0,000749683;0;0;0,001689087;0;-0,0481206;0,402525
04:09,7;0,6546816;0,126461;0,1752339;0,00061519;0;0;0,001862509;0;-0,04877287;0,4016498
04:09,7;0,6574396;0,1270774;0,1786346;0,000504826;0;0;0,002048861;0;-0,05155714;0,4007922
04:09,8;0,6585422;0,1264195;0,1840927;0,000414261;0;0;0,002180248;0;-0,0576732;0,3999516
04:09,9;0,6548871;0,1232087;0,2001365;0,000339943;0;0;0,002186062;0;-0,0769278;0,3984967
04:09,9;0,6428921;0,1189515;0,2293274;0,000278957;0;0;0,002132704;0;-0,1103759;0,3960299
04:10,0;0,6272066;0,1144352;0,2608561;0,000228913;0;0;0,002053142;0;-0,1464209;0,3926678
04:10,1;0,6055887;0,108924;0,294412;0,000187846;0;0;0,001967572;0;-0,185488;0,3885169
04:10,1;0,5932956;0,1040078;0,3121042;0,000640644;0;0;0,001963175;0;-0,2080964;0,3848214
04:10,2;0,5873048;0,1007144;0,3179065;0,001625108;0;0;0,001984093;0;-0,2171921;0,3815421
04:10,3;0,5825277;0,09854706;0,3209039;0,003032571;0;0;0,00199683;0;-0,2223568;0,3786435
04:10,3;0,5811797;0,09732468;0,3227052;0,003431952;0;0;0,002117428;0;-0,2253805;0,3760903
04:10,4;0,5787083;0,09692047;0,3246641;0,003931811;0;0;0,002242121;0;-0,2277436;0,3738495
04:10,5;0,575204;0,09708974;0,3283079;0,004143914;0;0;0,002409939;0;-0,2312182;0,3718944
04:10,5;0,5782424;0,09774643;0,322873;0,00383233;0;0;0,002594596;0;-0,2251265;0,3701957
04:10,6;0,5779411;0,09837227;0,3215134;0,003875309;0;0;0,002817075;0;-0,2231412;0,3687304
04:10,7;0,5751311;0,09826937;0,3253013;0,003890921;0;0;0,003015219;0;-0,227032;0,3674762
04:10,7;0,5775942;0,09952057;0,3229323;0,003700453;0;0;0,003147908;0;-0,2234117;0,3664119
04:10,8;0,5796154;0,1001978;0,3212979;0,003890086;0;0;0,003301071;0;-0,2211002;0,3655188
04:10,9;0,5801482;0,1020984;0,3207968;0,003781044;0;0;0,003386926;0;-0,2186984;0,3647805
04:10,9;0,5837063;0,10345;0,3175343;0,004030928;0;0;0,00352152;0;-0,2140843;0,3630336
04:11,0;0,5868608;0,1059766;0,3139091;0,00488388;0;0;0,003721172;0;-0,2079325;0,3603925
04:11,1;0,588145;0,1093159;0,3116286;0,00598217;0;0;0,003835919;0;-0,2023126;0,3581101
04:11,1;0,5893216;0,1139031;0,3096953;0,006279149;0;0;0,003881466;0;-0,1957922;0,3561529
04:11,2;0,5886858;0,1191282;0,3078884;0,007195209;0;0;0,003904361;0;-0,1887603;0,3544897
04:11,3;0,589158;0,1210916;0,3061365;0,008131894;0;0;0,00379524;0,006991869;-0,1850449;0,353092
04:11,3;0,5770131;0,1218609;0,3243297;0,008813852;0;0;0,003598128;0,01570399;-0,2024688;0,3507862
04:11,4;0,5639104;0,1217725;0,3373889;0,009010653;0;0;0,003419771;0,02821297;-0,2156164;0,3476774
04:11,5;0,5571007;0,1210688;0,3369486;0,009128896;0;0;0,003246772;0,02806702;-0,2158798;0,3450124
04:11,5;0,5614607;0,1222835;0,3224764;0,009836238;0;0;0,003108351;0,02303182;-0,2001929;0,3427484
04:11,6;0,5662258;0,1232551;0,3088479;0,01080294;0;0;0,002958458;0,01889993;-0,1855929;0,3408471
04:11,7;0,5710889;0,1237088;0,2979144;0,01231304;0;0;0,002845423;0,0155093;-0,1742056;0,3392725
04:11,7;0,5780989;0,124216;0,2859199;0,01419377;0;0;0,002814964;0,01272695;-0,1617038;0,3379922
04:11,8;0,5772235;0,1226421;0,2832199;0,01543578;0;0;0,003026502;0,01044375;-0,1605778;0,336976
04:11,9;0,5770029;0,1200709;0,2776193;0,01636291;0;0;0,003176948;0,00857015;-0,1575484;0,3360699
04:11,9;0,5803244;0,116459;0,2654942;0,01698571;0;0;0,003422949;0,01563966;-0,1490351;0,3343872
04:12,0;0,5828931;0,113721;0,2565229;0,0172181;0;0;0,00369789;0,0501578;-0,1428019;0,3308685
04:12,1;0,582992;0,1099781;0,2548544;0,01716964;0;0;0,003928191;0,0823248;-0,1448763;0,3260538
04:12,1;0,5804059;0,1053872;0,2599898;0,01682767;0;0;0,004164665;0,07906331;-0,1546026;0,3208224
04:12,2;0,5739584;0,09999758;0,2774007;0,01606841;0;0;0,004366147;0,09690543;-0,1774032;0,3149631
04:12,3;0,5557624;0,09400897;0,3137485;0,01505153;0;0;0,005078796;0,1402926;-0,2197395;0,3085498
04:12,3;0,5385896;0,087564;0,346719;0,01400547;0;0;0,005224822;0,1804976;-0,259155;0,3016628
04:12,4;0,5235593;0,08007615;0,3738911;0,01322065;0;0;0,005140794;0,2233072;-0,293815;0,2943723
04:12,4;0,515944;0,07276528;0,3878911;0,01287798;0;0;0,005134154;0,2594386;-0,3151258;0,2882244
04:12,5;0,5176542;0,06617112;0,3869446;0,01254153;0;0;0,005403561;0,2803675;-0,3207735;0,2831124
04:12,6;0,5128332;0,05859185;0,4000999;0,01200481;0;0;0,005256269;0,2913792;-0,3415081;0,2777883
04:12,6;0,5100604;0,0508112;0,41263;0,01122713;0;0;0,004849494;0,2716448;-0,3618188;0,2734384
04:12,7;0,5158049;0,04394907;0,40986;0,01074299;0;0;0,004293732;0,2528118;-0,3659109;0,2699695
04:12,8;0,5271332;0,03920602;0,3943356;0,01062038;0,009359552;0;0,003665587;0,2352486;-0,3551296;0,267296
04:12,8;0,5429682;0,03554303;0,3712266;0,01070937;0,02169226;0;0,003018259;0,1934014;-0,3356836;0,2656648
